Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Purchase_Hour,purchase_Day,Customer_Value,Cluster,Customer_Segment
67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan,Groceries,277.29,4,Mixed,1,4,1,Unknown,Somewhat Sensitive,2,8,Low,Smartphone,Credit Card,1/27/2024,TRUE,TRUE,Wants-based,No Preference,4,0,Saturday,1109.16,0,Low Value
28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo,Electronics,445.93,6,Online,5,5,2,High,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,5/15/2024,FALSE,TRUE,Need-based,No Preference,13,0,Wednesday,2675.58,2,Frequent Buyers
38-069-8615,37,Female,Middle,Married,Bachelor's,Middle,TakÄb,Software & Apps,242.79,6,Mixed,2,4,0,High,Somewhat Sensitive,1,7,Unknown,Smartphone,Other,1/20/2024,TRUE,FALSE,Impulsive,Express,7,0,Saturday,1456.74,0,Low Value
58-233-5963,34,Male,High,Single,Bachelor's,High,Gualeguay,Travel & Leisure (Flights,393.09,8,Online,5,3,2,Medium,Somewhat Sensitive,0,3,Medium,Tablet,Cash,4/11/2024,FALSE,TRUE,Planned,Standard,1,0,Thursday,3144.72,2,Frequent Buyers
02-004-0620,32,Male,Middle,Single,Master's,High,Lagoa Seca,Groceries,167.61,2,Online,3,5,1,Unknown,Not Sensitive,2,2,Low,Desktop,Other,11/10/2024,TRUE,FALSE,Need-based,No Preference,13,0,Sunday,335.22,0,Low Value
78-822-9328,44,Male,High,Divorced,High School,Middle,Bugarama,Gardening & Outdoors,324.22,2,In-Store,4,2,0,Unknown,Somewhat Sensitive,1,6,Medium,Desktop,PayPal,4/18/2024,FALSE,FALSE,Wants-based,Express,14,0,Thursday,648.44,0,Low Value
73-359-1998,24,Female,Middle,Divorced,Bachelor's,Middle,Dicamay,Mobile Accessories,159.3,11,Mixed,5,4,0,Medium,Somewhat Sensitive,0,6,High,Tablet,PayPal,4/24/2024,FALSE,TRUE,Impulsive,Express,2,0,Wednesday,1752.3,1,High Value
84-459-7736,22,Genderqueer,Middle,Widowed,Master's,Middle,Xiluodu,Luxury Goods,324.39,5,Online,2,2,0,High,Very Sensitive,1,6,Medium,Desktop,PayPal,11/19/2024,TRUE,FALSE,Need-based,Express,1,0,Tuesday,1621.95,0,Low Value
07-395-5818,37,Agender,High,Single,High School,High,á¸¨abÄbah,Clothing,198.89,2,In-Store,2,2,0,High,Not Sensitive,0,4,Low,Tablet,Credit Card,1/12/2024,FALSE,FALSE,Impulsive,Standard,1,0,Friday,397.78,0,Low Value
07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk,Clothing,287.18,7,In-Store,4,5,0,Unknown,Not Sensitive,0,1,Unknown,Tablet,Debit Card,3/11/2024,TRUE,FALSE,Planned,No Preference,8,0,Monday,2010.26,2,Frequent Buyers
61-926-1691,32,Male,High,Divorced,High School,Middle,Waiwukak,Office Supplies,162.24,7,In-Store,5,3,1,Unknown,Very Sensitive,2,6,Low,Smartphone,PayPal,10/11/2024,FALSE,FALSE,Wants-based,Express,7,0,Friday,1135.68,1,High Value
68-129-1060,37,Female,High,Divorced,Bachelor's,High,AbaetÃ©,Arts & Crafts,92.97,6,In-Store,5,5,0,Medium,Very Sensitive,0,7,Low,Desktop,Other,12/15/2024,FALSE,TRUE,Impulsive,Standard,7,0,Sunday,557.82,1,High Value
04-052-5592,41,Male,Middle,Widowed,High School,Middle,Xiaqiao,Food & Beverages,144.39,12,In-Store,5,3,2,High,Very Sensitive,0,4,Low,Desktop,Cash,6/11/2024,TRUE,TRUE,Impulsive,Standard,12,0,Tuesday,1732.68,1,High Value
41-215-6092,37,Female,High,Single,High School,High,ZubÅ«bah,Books,253.37,12,In-Store,2,5,0,Unknown,Very Sensitive,0,9,Low,Tablet,Credit Card,5/8/2024,FALSE,TRUE,Planned,Express,6,0,Wednesday,3040.44,1,High Value
89-833-7175,43,Male,Middle,Widowed,High School,High,KÄ™sowo,Animal Feed,209.62,12,Mixed,1,2,1,Medium,Very Sensitive,0,7,Medium,Tablet,Other,10/12/2024,TRUE,FALSE,Planned,Standard,9,0,Saturday,2515.44,1,High Value
08-117-9893,49,Male,High,Single,High School,Middle,Colombo,Baby Products,411.62,6,Mixed,2,1,0,Medium,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,10/5/2024,TRUE,FALSE,Wants-based,Express,12,0,Saturday,2469.72,2,Frequent Buyers
24-109-2173,27,Female,High,Single,Bachelor's,High,MessÃ­ni,Food & Beverages,388.01,2,Online,1,5,1,High,Very Sensitive,1,2,Unknown,Tablet,PayPal,11/19/2024,FALSE,TRUE,Wants-based,Standard,10,0,Tuesday,776.02,0,Low Value
79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui,Health Care,50.78,6,Online,5,1,1,Low,Somewhat Sensitive,1,8,Unknown,Tablet,Debit Card,1/12/2024,FALSE,TRUE,Need-based,Standard,9,0,Friday,304.68,1,High Value
95-999-0984,33,Male,High,Divorced,Bachelor's,Middle,Nanyaojie,Packages),159.82,2,In-Store,2,1,1,High,Very Sensitive,2,8,Medium,Tablet,Cash,12/9/2024,TRUE,TRUE,Planned,No Preference,10,0,Monday,319.64,0,Low Value
64-799-3174,46,Male,Middle,Divorced,Master's,Middle,Buzen,Travel & Leisure (Flights,79.43,3,In-Store,1,5,0,Medium,Somewhat Sensitive,2,7,Unknown,Smartphone,PayPal,1/15/2024,FALSE,FALSE,Wants-based,No Preference,6,0,Monday,238.29,0,Low Value
27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana,Travel & Leisure (Flights,131.36,4,In-Store,4,4,2,Unknown,Somewhat Sensitive,1,6,High,Smartphone,Debit Card,11/21/2024,FALSE,FALSE,Wants-based,Express,3,0,Thursday,525.44,0,Low Value
38-881-0766,27,Male,Middle,Widowed,High School,Middle,Centenario,Beauty & Personal Care,299.75,12,Mixed,2,5,0.3,Low,Very Sensitive,0,4,Low,Desktop,Credit Card,7/5/2024,FALSE,TRUE,Need-based,No Preference,7,0,Friday,3597,2,Frequent Buyers
17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al JÄ«zah,Animal Feed,319.38,9,In-Store,4,1,0,Low,Not Sensitive,1,6,High,Tablet,PayPal,11/15/2024,TRUE,TRUE,Need-based,No Preference,8,0,Friday,2874.42,2,Frequent Buyers
51-387-9144,38,Male,High,Single,Master's,Middle,Thá»‹ Tráº¥n Cáº©m Thá»§y,Electronics,476.48,8,Online,5,2,1,Unknown,Somewhat Sensitive,2,10,High,Desktop,PayPal,7/6/2024,FALSE,TRUE,Impulsive,Express,3,0,Saturday,3811.84,2,Frequent Buyers
42-101-8525,21,Male,Middle,Widowed,Bachelor's,Middle,Curahkalak Tengah,Gardening & Outdoors,301.01,9,Mixed,2,1,2,High,Not Sensitive,2,8,Medium,Smartphone,Other,8/23/2024,FALSE,TRUE,Need-based,Express,13,0,Friday,2709.09,2,Frequent Buyers
69-157-6752,18,Male,Middle,Single,Bachelor's,Middle,Ebu,Electronics,378.71,5,Online,4,1,2,Medium,Somewhat Sensitive,2,5,Unknown,Desktop,Other,8/30/2024,TRUE,TRUE,Planned,Express,14,0,Friday,1893.55,0,Low Value
27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,TÃ­o Pujio,Mobile Accessories,314.32,6,Online,1,4,2,High,Very Sensitive,2,5,Low,Smartphone,Credit Card,3/16/2024,TRUE,FALSE,Impulsive,Standard,7,0,Saturday,1885.92,0,Low Value
04-468-5487,22,Male,Middle,Married,High School,High,CrÃ©teil,Office Supplies,210.9,12,In-Store,2,1,2,Unknown,Somewhat Sensitive,1,1,Unknown,Tablet,Debit Card,8/17/2024,FALSE,FALSE,Impulsive,Standard,12,0,Saturday,2530.8,1,High Value
08-584-8296,18,Female,Middle,Divorced,High School,High,Shaxi,Food & Beverages,218.26,4,Mixed,3,1,2,Low,Very Sensitive,0,8,High,Smartphone,Debit Card,2/27/2024,FALSE,FALSE,Wants-based,Standard,12,0,Tuesday,873.04,0,Low Value
81-014-4502,24,Female,Middle,Widowed,Master's,Middle,KelÄ«shÄd va SÅ«darjÄn,Animal Feed,424.18,5,Mixed,4,4,1,Unknown,Not Sensitive,2,4,Medium,Smartphone,Debit Card,2/14/2024,FALSE,TRUE,Need-based,Express,5,0,Wednesday,2120.9,2,Frequent Buyers
65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda,Luxury Goods,430.75,11,Online,1,3,1,Low,Somewhat Sensitive,0,8,High,Tablet,Credit Card,6/24/2024,TRUE,FALSE,Planned,No Preference,6,0,Monday,4738.25,2,Frequent Buyers
19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim,Mobile Accessories,162.95,11,In-Store,1,2,2,High,Very Sensitive,1,8,Low,Desktop,Cash,7/21/2024,FALSE,TRUE,Impulsive,Express,14,0,Sunday,1792.45,1,High Value
03-669-7519,40,Female,Middle,Married,Master's,High,Yinying,Health Supplements,209.68,2,Online,3,1,1,Unknown,Not Sensitive,0,1,Medium,Smartphone,Other,6/30/2024,FALSE,TRUE,Impulsive,Express,8,0,Sunday,419.36,0,Low Value
00-520-4376,50,Male,High,Widowed,Bachelor's,Middle,Harembo,Beauty & Personal Care,97.97,2,In-Store,5,5,1,Low,Somewhat Sensitive,0,10,Unknown,Desktop,Credit Card,10/3/2024,TRUE,FALSE,Planned,No Preference,1,0,Thursday,195.94,0,Low Value
62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac,Books,192.51,9,Mixed,2,5,2,Medium,Very Sensitive,0,2,Medium,Smartphone,Credit Card,8/23/2024,TRUE,FALSE,Need-based,Standard,9,0,Friday,1732.59,1,High Value
87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al JÄ«zah,Electronics,151.81,8,Online,3,4,0,Medium,Not Sensitive,1,10,Unknown,Tablet,Debit Card,1/13/2024,FALSE,FALSE,Planned,No Preference,1,0,Saturday,1214.48,1,High Value
04-809-8989,25,Female,High,Married,High School,Middle,Zhongcun,Furniture,239.28,8,Online,1,4,1,Medium,Somewhat Sensitive,2,5,Medium,Tablet,Other,11/8/2024,FALSE,TRUE,Impulsive,No Preference,10,0,Friday,1914.24,1,High Value
39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng,Mobile Accessories,306.17,4,In-Store,3,5,1,Medium,Somewhat Sensitive,0,6,Medium,Tablet,PayPal,1/29/2024,FALSE,TRUE,Wants-based,Express,8,0,Monday,1224.68,0,Low Value
45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok,Electronics,370.38,11,In-Store,1,2,1,Unknown,Not Sensitive,1,1,High,Desktop,Other,3/4/2024,TRUE,TRUE,Wants-based,No Preference,9,0,Monday,4074.18,2,Frequent Buyers
85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana,Arts & Crafts,346.58,6,Mixed,5,1,1,High,Somewhat Sensitive,0,9,Low,Tablet,Other,6/3/2024,FALSE,FALSE,Impulsive,Express,7,0,Monday,2079.48,2,Frequent Buyers
65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal,Software & Apps,292.64,5,In-Store,1,1,1,Unknown,Somewhat Sensitive,2,10,Medium,Tablet,Credit Card,12/6/2024,TRUE,FALSE,Wants-based,Standard,1,0,Friday,1463.2,0,Low Value
82-726-1255,30,Female,Middle,Married,Bachelor's,High,Xinjiang,Travel & Leisure (Flights,102.91,12,Mixed,2,1,1,Medium,Very Sensitive,1,10,Unknown,Desktop,PayPal,3/26/2024,TRUE,FALSE,Impulsive,Express,13,0,Tuesday,1234.92,1,High Value
90-602-3583,32,Female,High,Widowed,Bachelor's,Middle,Mocho,Home Appliances,283.78,4,Mixed,2,4,1.2,Unknown,Somewhat Sensitive,0,6,Unknown,Smartphone,Debit Card,8/9/2024,TRUE,FALSE,Need-based,Express,10,0,Friday,1135.12,0,Low Value
02-711-1034,48,Female,High,Widowed,High School,Middle,Likhoy,Beauty & Personal Care,51.44,2,In-Store,1,3,2,High,Not Sensitive,0,1,High,Tablet,Other,5/17/2024,TRUE,FALSE,Planned,No Preference,5,0,Friday,102.88,0,Low Value
27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros,Luxury Goods,405.7,12,Online,1,3,1,Low,Very Sensitive,2,10,Low,Tablet,Credit Card,2/17/2024,TRUE,TRUE,Wants-based,Standard,14,0,Saturday,4868.4,2,Frequent Buyers
95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand,Groceries,311.74,11,Mixed,1,4,2,Low,Somewhat Sensitive,2,10,Medium,Smartphone,PayPal,1/17/2024,TRUE,FALSE,Impulsive,Express,11,0,Wednesday,3429.14,2,Frequent Buyers
87-418-1400,39,Male,Middle,Widowed,Bachelor's,High,Taoyuan,Clothing,293.43,9,In-Store,4,4,1,Medium,Very Sensitive,0,5,Unknown,Desktop,Cash,7/5/2024,FALSE,TRUE,Need-based,Standard,7,0,Friday,2640.87,2,Frequent Buyers
73-991-0066,35,Female,High,Single,Bachelor's,Middle,San Marcos de ColÃ³n,Baby Products,418.51,6,Online,4,4,2,Low,Somewhat Sensitive,2,2,High,Desktop,Credit Card,5/1/2024,FALSE,TRUE,Need-based,Standard,3,0,Wednesday,2511.06,2,Frequent Buyers
62-273-8089,39,Male,Middle,Single,Master's,Middle,Pokrovka,Health Care,85.03,9,In-Store,5,4,1,Medium,Not Sensitive,0,9,High,Smartphone,Credit Card,10/6/2024,TRUE,TRUE,Wants-based,Express,8,0,Sunday,765.27,1,High Value
51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian,Mobile Accessories,164.94,4,In-Store,4,4,2,High,Somewhat Sensitive,2,2,Low,Desktop,PayPal,7/18/2024,TRUE,TRUE,Wants-based,Express,6,0,Thursday,659.76,0,Low Value
17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,JoÃ£o CÃ¢mara,Groceries,89.32,11,Online,1,1,0.3,Low,Somewhat Sensitive,1,3,High,Desktop,Other,4/23/2024,TRUE,FALSE,Wants-based,No Preference,12,0,Tuesday,982.52,1,High Value
11-975-9054,33,Male,Middle,Married,High School,High,Cunha,Clothing,388.26,2,Mixed,3,1,1,High,Not Sensitive,0,7,Unknown,Smartphone,Credit Card,4/2/2024,FALSE,FALSE,Planned,No Preference,5,0,Tuesday,776.52,0,Low Value
75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi,Jewelry & Accessories,106.69,5,Online,3,4,1.3,Medium,Very Sensitive,2,10,Unknown,Desktop,PayPal,9/20/2024,FALSE,TRUE,Wants-based,Standard,14,0,Friday,533.45,0,Low Value
13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin,Packages),301.16,10,Online,4,3,2,Unknown,Very Sensitive,2,9,Medium,Tablet,Cash,7/26/2024,FALSE,FALSE,Need-based,Standard,1,0,Friday,3011.6,2,Frequent Buyers
81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike,Hotels,61.71,6,Mixed,2,5,1,Low,Very Sensitive,2,7,Low,Tablet,Cash,10/3/2024,FALSE,FALSE,Impulsive,No Preference,12,0,Thursday,370.26,1,High Value
87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci,Sports & Outdoors,83.33,11,In-Store,1,5,1,Medium,Very Sensitive,1,6,Low,Desktop,Debit Card,2/27/2024,TRUE,TRUE,Planned,Express,1,0,Tuesday,916.63,1,High Value
53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang,Books,411.81,4,Mixed,1,3,1,High,Somewhat Sensitive,1,1,High,Smartphone,Cash,4/8/2024,TRUE,TRUE,Planned,Standard,1,0,Monday,1647.24,0,Low Value
46-681-0764,44,Female,Middle,Married,Master's,High,Muara,Luxury Goods,114.93,3,In-Store,4,3,1,High,Somewhat Sensitive,0,4,Unknown,Desktop,Other,8/23/2024,TRUE,TRUE,Impulsive,Standard,4,0,Friday,344.79,0,Low Value
43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh,Jewelry & Accessories,438.42,11,Online,3,2,2,Medium,Very Sensitive,0,4,Low,Tablet,Cash,9/10/2024,TRUE,FALSE,Planned,Express,4,0,Tuesday,4822.62,2,Frequent Buyers
55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho,Luxury Goods,189.97,2,In-Store,2,3,1,High,Somewhat Sensitive,0,3,Medium,Smartphone,Credit Card,3/6/2024,TRUE,FALSE,Need-based,Standard,8,0,Wednesday,379.94,0,Low Value
29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust,Health Supplements,227.03,12,Online,2,2,0,High,Very Sensitive,2,10,Low,Desktop,PayPal,7/7/2024,TRUE,TRUE,Planned,Standard,2,0,Sunday,2724.36,1,High Value
93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton,Home Appliances,278.49,4,Mixed,5,5,0,Low,Somewhat Sensitive,1,5,Low,Smartphone,Credit Card,9/8/2024,TRUE,TRUE,Need-based,Express,8,0,Sunday,1113.96,0,Low Value
81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai,Animal Feed,120.56,5,Online,4,3,2,Unknown,Not Sensitive,2,7,Low,Tablet,Debit Card,6/3/2024,FALSE,FALSE,Need-based,Express,7,0,Monday,602.8,0,Low Value
64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan,Gardening & Outdoors,320.94,11,Online,3,3,2,High,Not Sensitive,2,10,Unknown,Smartphone,Cash,11/8/2024,FALSE,FALSE,Impulsive,No Preference,10,0,Friday,3530.34,2,Frequent Buyers
47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida,Jewelry & Accessories,217.72,3,In-Store,4,4,2,Medium,Not Sensitive,1,4,High,Tablet,Debit Card,10/16/2024,FALSE,TRUE,Wants-based,No Preference,14,0,Wednesday,653.16,0,Low Value
63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel,Home Appliances,222.61,3,Online,1,2,1,Medium,Very Sensitive,1,1,Unknown,Desktop,PayPal,7/3/2024,FALSE,TRUE,Need-based,Standard,3,0,Wednesday,667.83,0,Low Value
85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan,Beauty & Personal Care,102.73,3,Mixed,4,5,0.3,Unknown,Not Sensitive,2,5,Unknown,Tablet,Debit Card,7/18/2024,FALSE,FALSE,Wants-based,Express,14,0,Thursday,308.19,0,Low Value
40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo,Sports & Outdoors,426.87,2,In-Store,4,2,2,Unknown,Not Sensitive,0,4,Medium,Smartphone,Debit Card,3/14/2024,FALSE,FALSE,Wants-based,No Preference,3,0,Thursday,853.74,0,Low Value
24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin,Jewelry & Accessories,473.28,5,Online,5,5,1,Medium,Very Sensitive,1,9,Unknown,Smartphone,Cash,12/9/2024,FALSE,FALSE,Need-based,Standard,13,0,Monday,2366.4,2,Frequent Buyers
61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan,Jewelry & Accessories,446.03,9,In-Store,2,1,2,Low,Somewhat Sensitive,2,7,Unknown,Tablet,Other,6/26/2024,TRUE,TRUE,Need-based,Express,12,0,Wednesday,4014.27,2,Frequent Buyers
89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao,Arts & Crafts,287.95,3,Mixed,2,3,2,Unknown,Very Sensitive,2,7,High,Tablet,PayPal,11/12/2024,TRUE,TRUE,Planned,Standard,11,0,Tuesday,863.85,0,Low Value
71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno,Luxury Goods,132.52,6,Mixed,1,2,0,Medium,Somewhat Sensitive,2,10,Low,Smartphone,Debit Card,12/20/2024,TRUE,TRUE,Impulsive,Express,12,0,Friday,795.12,1,High Value
91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka,Sports & Outdoors,379.2,7,Online,5,1,0,Medium,Very Sensitive,2,2,High,Smartphone,Debit Card,5/28/2024,TRUE,TRUE,Need-based,No Preference,7,0,Tuesday,2654.4,2,Frequent Buyers
07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura,Groceries,447.53,4,Online,2,1,2,High,Somewhat Sensitive,1,6,Unknown,Smartphone,PayPal,10/13/2024,TRUE,TRUE,Wants-based,No Preference,3,0,Sunday,1790.12,0,Low Value
81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu,Office Supplies,138.44,4,Mixed,5,1,1,Unknown,Very Sensitive,1,2,Unknown,Smartphone,Cash,2/22/2024,FALSE,TRUE,Wants-based,Express,1,0,Thursday,553.76,0,Low Value
14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash,Home Appliances,440.62,8,Mixed,2,2,2,Unknown,Very Sensitive,1,3,Medium,Tablet,Debit Card,2/1/2024,TRUE,TRUE,Need-based,Express,6,0,Thursday,3524.96,2,Frequent Buyers
52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji,Sports & Outdoors,145.98,4,In-Store,1,2,1,Low,Very Sensitive,2,5,High,Desktop,Other,9/16/2024,FALSE,FALSE,Need-based,No Preference,1,0,Monday,583.92,0,Low Value
48-918-4473,28,Male,Middle,Married,High School,High,Pingtian,Software & Apps,405.66,11,Online,5,2,1,Medium,Somewhat Sensitive,1,3,High,Tablet,Cash,4/27/2024,TRUE,FALSE,Impulsive,Express,11,0,Saturday,4462.26,2,Frequent Buyers
06-764-5496,26,Female,High,Single,High School,Middle,TiÅ¡ina,Clothing,419.98,7,In-Store,4,4,0,Unknown,Very Sensitive,0,10,Medium,Desktop,PayPal,4/28/2024,TRUE,TRUE,Impulsive,No Preference,14,0,Sunday,2939.86,2,Frequent Buyers
67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines,Arts & Crafts,260.14,5,Online,3,2,1,Unknown,Somewhat Sensitive,1,7,Low,Smartphone,Other,9/1/2024,TRUE,TRUE,Need-based,Standard,7,0,Sunday,1300.7,0,Low Value
35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan,Arts & Crafts,368.91,10,In-Store,1,3,2,High,Not Sensitive,2,10,High,Desktop,Debit Card,3/21/2024,FALSE,FALSE,Need-based,No Preference,7,0,Thursday,3689.1,2,Frequent Buyers
08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya,Home Appliances,100.32,2,In-Store,5,1,1,Low,Very Sensitive,0,1,Medium,Tablet,Credit Card,12/11/2024,FALSE,TRUE,Planned,Express,8,0,Wednesday,200.64,0,Low Value
35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru,Food & Beverages,107.82,7,Mixed,5,3,2,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,12/4/2024,FALSE,TRUE,Wants-based,No Preference,2,0,Wednesday,754.74,1,High Value
91-570-2695,50,Male,Middle,Married,High School,Middle,Å¢ahÅ£Ä,Baby Products,83.88,11,Online,4,2,1,Medium,Not Sensitive,0,6,Low,Desktop,Other,2/24/2024,TRUE,TRUE,Planned,Express,4,0,Saturday,922.68,1,High Value
54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran,Travel & Leisure (Flights,81.25,9,Online,1,2,1,Low,Very Sensitive,2,8,Medium,Desktop,Cash,5/24/2024,TRUE,TRUE,Planned,No Preference,10,0,Friday,731.25,1,High Value
55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang,Home Appliances,125.8,12,In-Store,4,4,2,Unknown,Somewhat Sensitive,0,8,High,Desktop,PayPal,5/18/2024,FALSE,TRUE,Planned,No Preference,1,0,Saturday,1509.6,1,High Value
90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,SkoÃºtari,Health Supplements,197.9,11,Mixed,2,4,2,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,4/2/2024,TRUE,TRUE,Wants-based,Standard,5,0,Tuesday,2176.9,1,High Value
88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat,Travel & Leisure (Flights,299.09,8,In-Store,1,1,2,High,Very Sensitive,2,7,High,Tablet,Debit Card,6/24/2024,FALSE,FALSE,Impulsive,Standard,14,0,Monday,2392.72,2,Frequent Buyers
06-638-0433,41,Male,High,Married,High School,Middle,Doibang,Travel & Leisure (Flights,79.3,10,Online,3,2,1,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,9/3/2024,FALSE,FALSE,Planned,No Preference,2,0,Tuesday,793,1,High Value
84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny,Books,55.73,12,In-Store,4,3,0.3,Medium,Not Sensitive,1,3,High,Tablet,PayPal,5/19/2024,FALSE,TRUE,Need-based,Express,3,0,Sunday,668.76,1,High Value
71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari,Software & Apps,256.44,8,In-Store,4,1,2,High,Somewhat Sensitive,1,6,Medium,Tablet,Other,8/4/2024,FALSE,FALSE,Wants-based,Express,3,0,Sunday,2051.52,1,High Value
18-925-1867,23,Female,High,Married,Bachelor's,High,GarÃ§a,Toys & Games,337.21,12,Online,1,5,1,Low,Somewhat Sensitive,0,9,Unknown,Smartphone,Debit Card,10/24/2024,TRUE,TRUE,Planned,Express,11,0,Thursday,4046.52,2,Frequent Buyers
69-394-1424,35,Female,High,Single,Master's,Middle,Muff,Software & Apps,494.97,12,In-Store,5,4,2,Low,Not Sensitive,1,5,Low,Tablet,Debit Card,8/16/2024,FALSE,FALSE,Planned,No Preference,7,0,Friday,5939.64,2,Frequent Buyers
91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora,Arts & Crafts,238.58,6,Online,3,2,2,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,6/11/2024,TRUE,TRUE,Wants-based,Standard,8,0,Tuesday,1431.48,0,Low Value
68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra,Sports & Outdoors,131.9,8,Mixed,3,5,0,Unknown,Not Sensitive,2,4,Medium,Tablet,Credit Card,11/1/2024,TRUE,TRUE,Planned,No Preference,4,0,Friday,1055.2,1,High Value
28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle,Food & Beverages,403.03,12,Mixed,1,5,1,Medium,Somewhat Sensitive,0,1,High,Tablet,Other,8/22/2024,TRUE,TRUE,Wants-based,Standard,2,0,Thursday,4836.36,2,Frequent Buyers
85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang,Health Supplements,338.6,10,In-Store,1,3,2,Medium,Somewhat Sensitive,1,3,Medium,Desktop,Other,8/24/2024,FALSE,FALSE,Planned,No Preference,9,0,Saturday,3386,2,Frequent Buyers
30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion,Furniture,365.38,11,Online,1,4,0,High,Somewhat Sensitive,0,9,Medium,Desktop,Cash,8/1/2024,FALSE,FALSE,Wants-based,Express,14,0,Thursday,4019.18,2,Frequent Buyers
39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,433.99,11,Mixed,3,2,1,High,Not Sensitive,0,2,Unknown,Desktop,Credit Card,2/9/2024,FALSE,FALSE,Need-based,No Preference,8,0,Friday,4773.89,2,Frequent Buyers
